id,num,neg|score,neg|p-value,neg|fdr,neg|rank,neg|goodsgrna,neg|lfc,pos|score,pos|p-value,pos|fdr,pos|rank,pos|goodsgrna,pos|lfc
CSRP3,6,0.091559,0.22501,1,4482,2,0.022725,0.22368,0.39495,1,7733,3,0.022725
INTS10,6,0.00096293,0.004735,0.400438,242,3,-0.17848,0.22372,0.395,1,7734,2,-0.17848
ANK3,6,0.16455,0.34061,1,6770,2,0.072341,0.22374,0.39502,1,7735,3,0.072341
ZSCAN9,6,0.98703,0.98698,1,20021,0,0.11189,0.22376,0.39504,1,7736,3,0.11189
C9orf72,6,0.079479,0.20144,1,4035,3,-0.054788,0.22381,0.39511,1,7737,3,-0.054788
XRCC6,6,0.1242,0.28647,1,5697,2,0.0023354,0.22383,0.39514,1,7738,3,0.0023354
hsa-mir-602,4,0.8381,0.86592,1,17359,0,-0.078688,0.22386,0.39517,1,7739,1,-0.078688
KCND1,6,0.89206,0.8989,1,18052,1,0.082431,0.22388,0.39519,1,7740,3,0.082431
TMEM66,6,0.2317,0.42016,1,8318,3,-0.086317,0.22393,0.39526,1,7741,2,-0.086317
MASP1,6,0.97769,0.97756,1,19817,0,0.043144,0.22397,0.39531,1,7742,3,0.043144
NUDT7,6,0.38587,0.58954,1,11711,2,-0.030736,0.22397,0.39532,1,7743,1,-0.030736
OR5D13,6,0.13667,0.30688,1,6100,2,0.10361,0.22405,0.39541,1,7744,3,0.10361
C6orf118,6,0.21367,0.39918,1,7911,3,-0.085791,0.22406,0.39542,1,7745,1,-0.085791
TMEM222,6,0.96701,0.96706,1,19562,0,0.020223,0.2241,0.39549,1,7746,1,0.020223
ZNF707,6,0.1552,0.32952,1,6561,3,-0.0016104,0.22417,0.39558,1,7747,3,-0.0016104
CDCA8,6,0.54244,0.69295,1,13739,2,-0.20943,0.22418,0.3956,1,7748,1,-0.20943
ATP4B,6,0.99656,0.99657,1,20296,0,0.11173,0.22423,0.39567,1,7749,3,0.11173
CRTAC1,6,0.17134,0.34871,1,6927,2,0.043006,0.22424,0.39568,1,7750,3,0.043006
CAPRIN1,6,0.25684,0.44927,1,8878,3,0.0028843,0.22435,0.39582,1,7751,3,0.0028843
hsa-mir-2277,4,0.70081,0.80583,1,16052,1,0.079174,0.22442,0.3959,1,7752,2,0.079174
KIAA1841,6,0.31717,0.51709,1,10237,1,0.05205,0.22444,0.39593,1,7753,3,0.05205
hsa-mir-10a,4,0.36459,0.56891,1,11309,1,0.052231,0.22444,0.39593,1,7754,2,0.052231
MRPS23,6,0.5566,0.7025,1,13932,1,-0.068721,0.22456,0.39608,1,7755,1,-0.068721
LRRC15,6,0.04698,0.13451,0.990851,2777,2,0.059378,0.22458,0.39611,1,7756,3,0.059378
PRIMA1,6,0.27937,0.47475,1,9391,2,-0.011259,0.22458,0.39612,1,7757,2,-0.011259
ZNF510,6,0.5325,0.68629,1,13589,2,0.058793,0.22464,0.3962,1,7758,3,0.058793
C8orf87,6,0.33195,0.53331,1,10572,2,0.050449,0.22468,0.39626,1,7759,3,0.050449
GNPAT,6,0.49165,0.65942,1,13057,2,0.095007,0.22476,0.39636,1,7760,3,0.095007
CCDC43,6,0.073727,0.19,1,3805,3,-0.25936,0.2249,0.39654,1,7761,2,-0.25936
SLC25A27,6,0.052016,0.14515,1,2950,2,-0.011352,0.22497,0.39663,1,7762,1,-0.011352
RTBDN,6,0.51314,0.67357,1,13329,2,0.025193,0.22501,0.39667,1,7763,2,0.025193
MICAL2,6,0.59025,0.72566,1,14395,2,-0.085672,0.2251,0.39679,1,7764,2,-0.085672
AURKAIP1,6,0.96191,0.9619,1,19443,0,0.053317,0.22514,0.39685,1,7765,1,0.053317
FAM171B,6,0.74048,0.82221,1,16369,1,0.093818,0.22514,0.39685,1,7766,3,0.093818
TMEM175,6,0.010704,0.040031,0.816851,1001,4,-0.28063,0.22518,0.3969,1,7767,1,-0.28063
HNRNPH3,6,0.46735,0.64381,1,12744,1,-0.025296,0.22519,0.39691,1,7768,2,-0.025296
hsa-mir-7706,4,0.0576,0.15692,1,3179,2,-0.030497,0.22531,0.39708,1,7769,2,-0.030497
HOXB5,6,0.67164,0.78394,1,15582,1,0.16172,0.22532,0.39709,1,7770,3,0.16172
KRT10,6,0.79996,0.84695,1,16917,1,0.015199,0.22535,0.39712,1,7771,2,0.015199
SPDYA,6,0.34549,0.54819,1,10878,1,-0.021836,0.22539,0.39718,1,7772,2,-0.021836
GLRA3,6,0.012958,0.047406,0.846198,1145,2,0.014612,0.22543,0.39724,1,7773,2,0.014612
OR6C76,6,0.92523,0.92575,1,18626,1,0.083574,0.22545,0.39725,1,7774,3,0.083574
GALNT7,6,0.082104,0.20654,1,4129,1,0.10135,0.22545,0.39726,1,7775,3,0.10135
PDE8B,6,0.58796,0.72403,1,14358,1,0.16078,0.22547,0.39728,1,7776,3,0.16078
WFDC12,6,0.038921,0.11697,0.973498,2457,3,-0.090617,0.22552,0.39733,1,7777,1,-0.090617
RGL4,6,0.12618,0.2901,1,5764,2,0.11652,0.22552,0.39735,1,7778,3,0.11652
ZNF302,6,0.38645,0.58995,1,11715,1,0.12739,0.22557,0.3974,1,7779,3,0.12739
TIGIT,6,0.16565,0.3419,1,6796,2,0.0046683,0.2256,0.39744,1,7780,3,0.0046683
KIR2DL1,4,0.80877,0.85111,1,17010,1,0.069641,0.22562,0.39748,1,7781,1,0.069641
hsa-mir-6775,4,0.24636,0.4372,1,8624,2,-0.064379,0.22573,0.39762,1,7782,2,-0.064379
TSPEAR,6,0.90989,0.91245,1,18346,1,0.10288,0.22581,0.39773,1,7783,3,0.10288
CHCHD10,6,0.28004,0.47551,1,9408,2,0.032441,0.22586,0.39778,1,7784,3,0.032441
BRINP2,4,0.26059,0.45353,1,8958,2,-0.17288,0.22588,0.3978,1,7785,1,-0.17288
ARHGEF9,6,0.18916,0.37003,1,7325,3,-0.12046,0.22597,0.39793,1,7786,2,-0.12046
NUP43,6,0.38178,0.58684,1,11653,2,0.069768,0.22598,0.39793,1,7787,2,0.069768
TSFM,6,0.87176,0.88543,1,17746,1,0.10331,0.22604,0.39802,1,7788,3,0.10331
TRABD2B,6,0.56544,0.70848,1,14048,1,-0.0077446,0.22606,0.39804,1,7789,1,-0.0077446
C17orf89,6,0.020513,0.071223,0.914399,1588,2,0.03621,0.2261,0.3981,1,7790,3,0.03621
GON4L,6,0.58904,0.72479,1,14376,2,0.0050369,0.22616,0.39817,1,7791,3,0.0050369
FAM173A,6,0.68128,0.79116,1,15758,2,-0.078923,0.22622,0.39825,1,7792,2,-0.078923
B4GALNT1,6,0.53539,0.68827,1,13633,2,0.1328,0.22622,0.39825,1,7793,3,0.1328
SLC22A6,6,0.20029,0.38338,1,7612,3,-0.24345,0.22622,0.39826,1,7794,1,-0.24345
CD80,6,0.30881,0.50777,1,10060,3,-0.15348,0.2263,0.39837,1,7795,2,-0.15348
NOX4,6,0.55489,0.70138,1,13918,1,0.073656,0.22634,0.39843,1,7796,3,0.073656
TWF2,6,0.87547,0.88779,1,17802,1,0.025597,0.22637,0.39847,1,7797,3,0.025597
FRRS1L,6,0.26167,0.45474,1,8986,1,0.12227,0.2264,0.39851,1,7798,3,0.12227
AOAH,6,0.49037,0.65856,1,13040,2,0.08321,0.22648,0.3986,1,7799,3,0.08321
CDH5,6,0.24584,0.43661,1,8610,2,0.094008,0.22651,0.39864,1,7800,2,0.094008
HMGXB4,6,0.75536,0.82805,1,16499,1,-0.11183,0.22656,0.39869,1,7801,1,-0.11183
NIF3L1,6,0.46237,0.64064,1,12688,2,-0.028559,0.22658,0.39872,1,7802,2,-0.028559
NMUR1,6,0.060604,0.16331,1,3302,3,-0.1462,0.22659,0.39873,1,7803,3,-0.1462
CNKSR1,6,0.2498,0.44115,1,8709,2,0.00031771,0.2266,0.39874,1,7804,1,0.00031771
ALDOB,6,0.26299,0.45621,1,9017,2,-0.14736,0.22664,0.39879,1,7805,1,-0.14736
CLEC4F,6,0.63553,0.75752,1,15024,1,-0.014676,0.22668,0.39886,1,7806,2,-0.014676
CDRT15L2,6,0.90646,0.90971,1,18288,1,0.13066,0.22676,0.39895,1,7807,3,0.13066
TBC1D10C,6,0.45966,0.63888,1,12657,2,-0.064,0.22684,0.39908,1,7808,2,-0.064
ACER2,6,0.21196,0.39715,1,7878,2,0.063018,0.22688,0.39912,1,7809,3,0.063018
TSEN2,6,0.36107,0.5651,1,11226,2,0.14845,0.22691,0.39915,1,7810,3,0.14845
ZNF527,6,0.36633,0.57079,1,11349,2,0.12058,0.22692,0.39917,1,7811,3,0.12058
hsa-mir-640,4,0.26204,0.45514,1,8998,1,0.09538,0.22692,0.39917,1,7812,2,0.09538
IWS1,6,0.94853,0.94865,1,19142,0,0.017318,0.22697,0.39923,1,7813,2,0.017318
SRFBP1,6,0.36441,0.56872,1,11304,2,0.072984,0.22699,0.39925,1,7814,2,0.072984
CEP128,6,0.49434,0.66121,1,13090,2,0.10629,0.22705,0.39932,1,7815,2,0.10629
RGN,6,0.51561,0.67522,1,13368,2,0.055017,0.22705,0.39933,1,7816,2,0.055017
TMEM91,6,0.70339,0.80782,1,16103,2,0.072883,0.22709,0.39937,1,7817,2,0.072883
CYP26A1,6,0.10556,0.25197,1,4990,3,-0.094907,0.22709,0.39938,1,7818,3,-0.094907
IGSF22,6,0.14684,0.31944,1,6345,3,-0.1708,0.22711,0.3994,1,7819,2,-0.1708
MSANTD4,6,0.35291,0.55623,1,11053,2,0.064401,0.22714,0.39944,1,7820,3,0.064401
KIAA1324L,6,0.59736,0.73069,1,14493,1,0.073678,0.22715,0.39945,1,7821,3,0.073678
SLC16A5,6,0.42044,0.61246,1,12120,2,-0.064331,0.22722,0.39956,1,7822,1,-0.064331
hsa-mir-7846,4,0.85665,0.87629,1,17557,0,-0.032505,0.22726,0.3996,1,7823,1,-0.032505
ZNF397,5,0.71011,0.81116,1,16160,1,0.076313,0.22729,0.39963,1,7824,2,0.076313
KRTAP19-4,6,0.10685,0.25445,1,5026,3,-0.10697,0.22729,0.39964,1,7825,3,-0.10697
ICOS,6,0.95126,0.95134,1,19201,0,0.01262,0.22734,0.3997,1,7826,3,0.01262
PIK3R4,6,0.18893,0.36975,1,7323,3,-0.13765,0.22747,0.39988,1,7827,1,-0.13765
MCCC1,6,0.36008,0.56407,1,11209,3,0.037586,0.22756,0.4,1,7828,3,0.037586
CAPRIN2,6,0.9717,0.97163,1,19674,0,0.10964,0.22759,0.40004,1,7829,3,0.10964
SPATS2L,6,0.043213,0.12633,0.983238,2628,2,0.054078,0.22763,0.40008,1,7830,3,0.054078
PER1,6,0.2153,0.40102,1,7948,3,-0.13192,0.22768,0.40015,1,7831,1,-0.13192
NGEF,6,0.61781,0.74498,1,14783,1,0.055073,0.22773,0.40022,1,7832,3,0.055073
LMTK2,6,0.14782,0.32058,1,6368,3,-0.030911,0.2278,0.40031,1,7833,2,-0.030911
OR2T34,6,0.93277,0.93302,1,18784,1,0.099284,0.22784,0.40036,1,7834,2,0.099284
hsa-mir-6847,4,0.32382,0.52438,1,10395,2,-0.19828,0.22786,0.40038,1,7835,1,-0.19828
CCNB1,6,0.1362,0.30629,1,6087,3,-0.1661,0.22788,0.40041,1,7836,2,-0.1661
CNTN3,6,0.88512,0.89409,1,17956,1,0.040609,0.22793,0.40046,1,7837,2,0.040609
ORC3,6,0.10239,0.24599,1,4875,1,0.103,0.22796,0.40048,1,7838,3,0.103
HOXD12,6,0.30862,0.50754,1,10057,2,-0.044415,0.22802,0.40057,1,7839,2,-0.044415
S100A1,6,0.22797,0.41582,1,8247,3,-0.14041,0.22813,0.40073,1,7840,1,-0.14041
SALL1,6,0.25718,0.44966,1,8887,2,0.11548,0.22816,0.40076,1,7841,3,0.11548
hsa-mir-4637,3,0.63528,0.75733,1,15020,1,0.0032958,0.22825,0.40089,1,7842,1,0.0032958
PRUNE2,6,0.16089,0.33631,1,6680,2,0.095901,0.22827,0.40091,1,7843,3,0.095901
hsa-mir-3064,4,0.13551,0.30542,1,6062,2,-0.055707,0.22831,0.40096,1,7844,2,-0.055707
MFN2,6,0.046155,0.13274,0.987772,2750,3,-0.021753,0.22831,0.40096,1,7845,3,-0.021753
hsa-mir-217,4,0.13184,0.3003,1,5975,2,0.029436,0.22834,0.40101,1,7846,2,0.029436
TASP1,6,0.16077,0.33617,1,6678,3,-0.11448,0.22834,0.40101,1,7847,1,-0.11448
OR2V1,6,0.93319,0.93345,1,18794,1,-0.020932,0.2284,0.40109,1,7848,2,-0.020932
HIPK3,6,0.55751,0.7031,1,13951,2,-0.059652,0.22844,0.40114,1,7849,2,-0.059652
TRIML2,6,0.33663,0.53853,1,10682,3,-0.14188,0.22847,0.40117,1,7850,1,-0.14188
CEP350,6,0.057053,0.15578,1,3152,2,0.089776,0.22848,0.40119,1,7851,3,0.089776
GJD2,6,0.69063,0.79806,1,15889,1,0.13731,0.22854,0.40127,1,7852,3,0.13731
RAPGEF1,6,0.22301,0.41003,1,8129,2,-0.059469,0.22854,0.40127,1,7853,2,-0.059469
ERLEC1,6,0.1648,0.34091,1,6775,2,-0.0065215,0.22856,0.40129,1,7854,2,-0.0065215
CLTCL1,6,0.8991,0.90407,1,18160,1,0.14649,0.22863,0.40137,1,7855,3,0.14649
CCL16,6,0.61428,0.74255,1,14724,2,0.046579,0.22863,0.40137,1,7856,3,0.046579
HEYL,6,0.66625,0.77999,1,15491,2,0.12491,0.22863,0.40138,1,7857,3,0.12491
PILRA,6,0.63055,0.75401,1,14963,2,0.034981,0.22871,0.40148,1,7858,2,0.034981
SNX20,6,0.55129,0.6989,1,13861,2,0.050476,0.22873,0.4015,1,7859,3,0.050476
PPP1R12B,6,0.13354,0.30294,1,6013,3,-0.17499,0.22876,0.40154,1,7860,2,-0.17499
ARTN,6,0.8028,0.84831,1,16946,1,0.17911,0.22877,0.40156,1,7861,3,0.17911
HIST1H3A,6,0.1108,0.26184,1,5174,3,-0.16308,0.2288,0.4016,1,7862,1,-0.16308
MMP1,6,0.52521,0.68142,1,13490,2,0.13077,0.22882,0.40163,1,7863,3,0.13077
SLC4A3,6,0.44527,0.6291,1,12450,2,0.0058739,0.22889,0.40173,1,7864,2,0.0058739
C9orf139,6,0.25466,0.44672,1,8823,2,0.059432,0.22889,0.40174,1,7865,3,0.059432
WDYHV1,6,0.076436,0.19542,1,3910,3,-0.044226,0.22896,0.40183,1,7866,3,-0.044226
hsa-mir-7850,4,0.74421,0.82363,1,16399,1,0.060168,0.22902,0.4019,1,7867,2,0.060168
ORC2,6,0.010946000000000001,0.040834,0.820176,1018,2,0.018901,0.22905,0.40195,1,7868,2,0.018901
CD8A,6,0.60951,0.73921,1,14669,2,0.0090016,0.22909,0.402,1,7869,2,0.0090016
BARX2,6,0.69587,0.80202,1,15976,2,-0.047327,0.22913,0.40205,1,7870,2,-0.047327
CBLN2,6,0.49187,0.65957,1,13058,2,0.031805,0.22917,0.4021,1,7871,3,0.031805
HSD17B3,6,0.037653,0.11417,0.967974,2413,4,-0.24279,0.22917,0.4021,1,7872,2,-0.24279
GPR17,6,0.59659,0.73015,1,14480,2,-0.052084,0.22919,0.40214,1,7873,2,-0.052084
MYBPH,6,0.95034,0.95044,1,19181,0,0.077389,0.22925,0.40222,1,7874,2,0.077389
NFE2,6,0.072015,0.18658,1,3745,4,-0.22121,0.2293,0.40228,1,7875,2,-0.22121
SMC5,6,0.87802,0.88945,1,17843,1,0.2222,0.22939,0.40239,1,7876,3,0.2222
HNF4A,6,0.67201,0.78421,1,15593,2,-0.0079887,0.22954,0.40258,1,7877,2,-0.0079887
PNPLA7,6,0.98013,0.98005,1,19870,0,0.13646,0.22955,0.4026,1,7878,3,0.13646
UBXN4,6,0.90439,0.9081,1,18253,1,0.14276,0.22958,0.40265,1,7879,3,0.14276
CYP3A7-CYP3AP1,2,0.19036,0.37149,1,7351,1,0.032416,0.22959,0.40266,1,7880,1,0.032416
MCFD2,6,0.20494,0.38896,1,7713,1,0.080697,0.2296,0.40267,1,7881,3,0.080697
SPATA31A1,3,0.010143,0.038117,0.811814,959,2,-0.5196,0.22961,0.40269,1,7882,1,-0.5196
TRIM45,6,0.74145,0.82257,1,16375,1,-0.0030506,0.22963,0.40271,1,7883,2,-0.0030506
NDUFC2,4,0.91241,0.91458,1,18393,0,0.13455,0.22964,0.40273,1,7884,2,0.13455
TRIM47,6,0.27476,0.4695,1,9272,3,-0.087755,0.22975,0.40287,1,7885,2,-0.087755
LRSAM1,6,0.49516,0.66174,1,13097,2,0.10615,0.22983,0.40298,1,7886,3,0.10615
PIGC,6,0.5666,0.70931,1,14060,1,0.052991,0.2299,0.40308,1,7887,2,0.052991
BNIP1,6,0.58504,0.72204,1,14312,2,0.057671,0.22992,0.40311,1,7888,3,0.057671
RABGAP1,6,0.12407,0.28621,1,5693,4,-0.11873,0.22994,0.40315,1,7889,2,-0.11873
NLRP2,6,0.056441,0.15451,1,3124,3,-0.16401,0.22996,0.40317,1,7890,1,-0.16401
FAM9A,6,0.67154,0.78386,1,15581,2,-0.021394,0.23004,0.40329,1,7891,2,-0.021394
AKAP3,6,0.51389,0.67407,1,13341,1,0.098059,0.23008,0.40334,1,7892,2,0.098059
FAM69B,6,0.23362,0.42244,1,8351,3,-0.14492,0.23017,0.40345,1,7893,1,-0.14492
SMIM12,6,0.46588,0.64286,1,12726,2,0.10297,0.23018,0.40347,1,7894,3,0.10297
PRSS1,6,0.8196,0.85634,1,17129,1,0.10333,0.23035,0.4037,1,7895,3,0.10333
hsa-mir-379,4,0.1254,0.28868,1,5732,2,-0.14212,0.23037,0.40372,1,7896,1,-0.14212
GPKOW,6,0.39731,0.59714,1,11844,2,0.045857,0.23038,0.40372,1,7897,3,0.045857
DEFB119,6,0.80997,0.85168,1,17025,1,0.054336,0.23044,0.40382,1,7898,3,0.054336
NRXN2,6,0.17284,0.35054,1,6958,2,-0.16982,0.23058,0.40399,1,7899,2,-0.16982
MCEE,6,0.88259,0.89244,1,17914,1,0.11968,0.23063,0.40406,1,7900,3,0.11968
ATF2,6,0.1951,0.37725,1,7472,1,0.062687,0.23066,0.4041,1,7901,3,0.062687
MAPK8IP2,6,0.91966,0.92081,1,18527,1,0.092803,0.23073,0.40421,1,7902,3,0.092803
COL6A1,6,0.36496,0.56931,1,11320,2,0.10694,0.23076,0.40424,1,7903,3,0.10694
MRPS18C,6,0.52384,0.68054,1,13475,2,0.087892,0.23083,0.40434,1,7904,2,0.087892
VCAN,6,0.54887,0.69732,1,13830,2,0.040441,0.23086,0.40437,1,7905,3,0.040441
MAMDC2,6,0.0389,0.11694,0.973498,2455,2,0.037112,0.23087,0.40439,1,7906,3,0.037112
PHRF1,6,0.2982,0.49577,1,9828,2,0.00095431,0.23092,0.40446,1,7907,2,0.00095431
INTS12,6,0.082056,0.20646,1,4126,3,-0.19027,0.23095,0.40452,1,7908,1,-0.19027
NR1I2,6,0.67527,0.78667,1,15645,1,0.041058,0.23096,0.40454,1,7909,3,0.041058
MROH1,6,0.2517,0.44335,1,8758,3,-0.12151,0.23102,0.40461,1,7910,2,-0.12151
EIF3L,6,0.077568,0.19765,1,3957,4,-0.19262,0.23112,0.40475,1,7911,1,-0.19262
B3GALT4,6,0.95095,0.95103,1,19190,0,0.08041,0.23112,0.40475,1,7912,2,0.08041
BCL9,6,0.97749,0.97735,1,19815,0,0.041471,0.23118,0.40484,1,7913,2,0.041471
TM7SF3,6,0.61329,0.74186,1,14711,2,-0.12974,0.23124,0.40492,1,7914,2,-0.12974
CLDN20,6,0.096019,0.23372,1,4639,1,0.0093611,0.23132,0.40502,1,7915,3,0.0093611
ZFPM1,6,0.31979,0.51998,1,10297,2,0.052448,0.23133,0.40505,1,7916,3,0.052448
RFX5,6,0.04469,0.12958,0.984112,2691,4,-0.21213,0.23138,0.40511,1,7917,2,-0.21213
SEC24B,6,0.81158,0.85248,1,17045,1,0.022294,0.23139,0.40513,1,7918,3,0.022294
APOC2,6,0.50516,0.66824,1,13238,2,0.13982,0.23144,0.40519,1,7919,3,0.13982
RAP1GDS1,6,0.32819,0.52922,1,10495,3,-0.10899,0.23145,0.4052,1,7920,2,-0.10899
MAP4K4,6,0.98916,0.98917,1,20087,0,0.085098,0.23148,0.40524,1,7921,2,0.085098
hsa-mir-4771-2,1,0.7684,0.83328,1,16623,0,0.23401,0.2316,0.4054,1,7922,1,0.23401
MAP4K5,6,0.0071187,0.027999,0.770093,741,4,-0.40152,0.23166,0.40548,1,7923,1,-0.40152
SPCS1,6,0.16138,0.3369,1,6690,3,-0.089959,0.23174,0.40559,1,7924,2,-0.089959
HSPB7,6,0.55696,0.70275,1,13940,2,-0.069926,0.23175,0.4056,1,7925,2,-0.069926
LRP5,6,0.34551,0.54821,1,10880,3,0.045805,0.23176,0.40562,1,7926,3,0.045805
SPIB,6,0.16842,0.34517,1,6854,3,-0.10874,0.23181,0.40568,1,7927,2,-0.10874
KBTBD8,6,0.28451,0.48053,1,9516,2,0.094203,0.23187,0.40575,1,7928,3,0.094203
TMIGD1,6,0.32494,0.52559,1,10425,3,-0.12817,0.2319,0.4058,1,7929,1,-0.12817
LRRC33,3,0.38866,0.59144,1,11746,1,-0.019323,0.23195,0.40585,1,7930,1,-0.019323
IL22RA1,6,0.96186,0.96185,1,19442,0,0.095709,0.23197,0.40587,1,7931,2,0.095709
THEM5,6,0.073643,0.18984,1,3801,4,-0.22831,0.23199,0.4059,1,7932,2,-0.22831
MLF2,6,0.86478,0.88118,1,17646,1,0.081372,0.23199,0.40591,1,7933,3,0.081372
TFDP1,6,0.65668,0.77289,1,15333,1,0.1319,0.23201,0.40593,1,7934,3,0.1319
MDH1B,6,0.30551,0.50402,1,9985,1,0.085111,0.23205,0.40598,1,7935,3,0.085111
TOR4A,6,0.36504,0.56939,1,11322,3,-0.067633,0.23215,0.40611,1,7936,1,-0.067633
TOMM40L,6,0.69781,0.80351,1,16000,2,0.011098,0.23215,0.40611,1,7937,2,0.011098
hsa-mir-3192,4,0.011162,0.041534,0.824934,1030,2,-0.30597,0.23218,0.40614,1,7938,1,-0.30597
SH3GLB2,6,0.19113,0.37239,1,7375,3,0.0285,0.23219,0.40616,1,7939,3,0.0285
CBLC,6,0.19445,0.37647,1,7451,3,-0.053035,0.23223,0.40623,1,7940,2,-0.053035
POLR3F,6,0.97501,0.97493,1,19756,0,0.060029,0.23224,0.40624,1,7941,3,0.060029
FAR1,6,0.94524,0.94543,1,19064,0,0.038224,0.23228,0.40628,1,7942,3,0.038224
hsa-mir-431,4,0.52996,0.68459,1,13556,1,0.06664,0.23228,0.40629,1,7943,2,0.06664
PROX1,6,0.64171,0.76194,1,15119,2,-0.048387,0.23232,0.40634,1,7944,2,-0.048387
C16orf11,6,0.5929,0.72755,1,14438,1,0.10072,0.23236,0.4064,1,7945,3,0.10072
ZNF624,6,0.84404,0.86912,1,17419,1,0.046315,0.23248,0.40656,1,7946,2,0.046315
RFK,6,0.96708,0.96713,1,19563,0,0.10607,0.23261,0.40672,1,7947,2,0.10607
AGO4,6,0.73762,0.82107,1,16350,1,0.028434,0.23264,0.40678,1,7948,3,0.028434
MDFIC,6,0.047729,0.13608,0.991598,2808,4,-0.21337,0.23265,0.40678,1,7949,1,-0.21337
LRRC73,6,0.59986,0.73242,1,14536,1,0.067258,0.23265,0.40679,1,7950,3,0.067258
KIF2C,6,0.034298,0.10669,0.959563,2273,3,-0.15952,0.23269,0.40683,1,7951,3,-0.15952
CHCHD6,6,0.36556,0.56994,1,11334,2,0.0032005,0.23274,0.40691,1,7952,2,0.0032005
APOLD1,6,0.2656,0.45914,1,9077,3,-0.078318,0.23276,0.40694,1,7953,2,-0.078318
ABHD16B,6,0.42795,0.61738,1,12216,2,-0.19448,0.2329,0.40711,1,7954,1,-0.19448
FIZ1,6,0.55426,0.70095,1,13909,2,0.042213,0.23297,0.40721,1,7955,2,0.042213
AIFM3,6,0.058946,0.15975,1,3237,2,0.057459,0.23298,0.40722,1,7956,2,0.057459
BTN3A1,6,0.27992,0.47538,1,9405,3,0.033797,0.23299,0.40725,1,7957,3,0.033797
LOC100130357,6,0.030985,0.099208,0.952445,2130,2,0.07995,0.23301,0.40728,1,7958,3,0.07995
IL5,6,0.67961,0.78993,1,15724,2,0.01306,0.23306,0.40735,1,7959,1,0.01306
ITM2A,6,0.82079,0.85695,1,17143,1,0.088371,0.23317,0.4075,1,7960,2,0.088371
NPTN,6,0.10357,0.24818,1,4915,1,0.097692,0.23322,0.40759,1,7961,3,0.097692
hsa-mir-378a,4,0.84922,0.87203,1,17484,0,0.0051944,0.23325,0.40762,1,7962,1,0.0051944
CHERP,6,0.87815,0.88953,1,17846,1,0.11926,0.23325,0.40762,1,7963,2,0.11926
CMC4,6,0.32348,0.52399,1,10388,2,0.095426,0.23336,0.40776,1,7964,3,0.095426
C15orf43,6,0.80971,0.85155,1,17020,1,-0.076114,0.23339,0.40779,1,7965,1,-0.076114
TMEM8C,6,0.42175,0.61332,1,12141,1,0.022705,0.23343,0.40785,1,7966,2,0.022705
hsa-mir-492,4,0.081358,0.20512,1,4099,3,-0.19295,0.23344,0.40786,1,7967,1,-0.19295
HSPB1,6,0.24685,0.43776,1,8638,3,-0.086286,0.23351,0.40795,1,7968,2,-0.086286
PPM1L,6,0.38459,0.58871,1,11693,2,0.11855,0.23352,0.40796,1,7969,3,0.11855
ARMS2,6,0.75557,0.82812,1,16500,1,0.10287,0.23361,0.40808,1,7970,3,0.10287
CHRNB1,6,0.1212,0.28097,1,5565,1,0.12049,0.23375,0.40827,1,7971,3,0.12049
ABR,6,0.03709,0.11287,0.964935,2394,1,0.062734,0.23376,0.40829,1,7972,2,0.062734
RB1,6,0.50314,0.66691,1,13212,2,0.050442,0.2338,0.40835,1,7973,2,0.050442
hsa-mir-1226,4,0.7712,0.83442,1,16644,1,0.097952,0.23389,0.40846,1,7974,2,0.097952
TCHHL1,6,0.098478,0.23857,1,4735,2,0.079923,0.23395,0.40854,1,7975,3,0.079923
PMPCB,6,0.94959,0.94971,1,19164,0,0.077135,0.23398,0.40857,1,7976,3,0.077135
CYP2C9,4,0.42172,0.6133,1,12140,1,0.006229,0.23403,0.40864,1,7977,1,0.006229
AKR1C1,5,0.79362,0.84411,1,16848,1,0.10681,0.23409,0.4087,1,7978,2,0.10681
FAM111B,6,0.64197,0.76212,1,15125,1,0.063935,0.23409,0.4087,1,7979,3,0.063935
GATAD2B,6,0.022127,0.076087,0.921967,1686,3,-0.33948,0.23409,0.4087,1,7980,2,-0.33948
CEP290,6,0.49229,0.65985,1,13063,2,0.077625,0.2341,0.40871,1,7981,3,0.077625
GABRB3,6,0.82535,0.85921,1,17190,1,0.025022,0.23416,0.40879,1,7982,3,0.025022
STX12,6,0.45726,0.63724,1,12628,2,0.027919,0.23419,0.40882,1,7983,2,0.027919
C6orf58,6,0.51604,0.67549,1,13372,2,0.030859,0.2343,0.40896,1,7984,3,0.030859
GPBP1,6,0.465,0.64228,1,12716,2,0.11268,0.23432,0.40899,1,7985,3,0.11268
GLIS2,6,0.24604,0.43684,1,8616,3,-0.062803,0.23434,0.40902,1,7986,2,-0.062803
NKD2,6,0.5569,0.70271,1,13939,2,0.059767,0.23437,0.40906,1,7987,3,0.059767
RNASEH1,6,0.86557,0.88165,1,17653,1,0.063881,0.23438,0.40908,1,7988,3,0.063881
DENND1A,6,0.065872,0.17418,1,3506,3,-0.075134,0.23439,0.40908,1,7989,2,-0.075134
PTCHD4,6,0.047259,0.13512,0.990851,2790,4,-0.20424,0.23442,0.40914,1,7990,1,-0.20424
XPO1,6,0.5055,0.66847,1,13244,2,0.079429,0.23443,0.40915,1,7991,2,0.079429
RNF148,6,0.029077,0.094981,0.944473,2056,2,0.020343,0.23446,0.40918,1,7992,3,0.020343
