id,num,neg|score,neg|p-value,neg|fdr,neg|rank,neg|goodsgrna,neg|lfc,pos|score,pos|p-value,pos|fdr,pos|rank,pos|goodsgrna,pos|lfc
KCNK3,6,0.72666,0.86229,1,17135,1,-0.22202,0.64533,0.64517,1,12179,0,-0.22202
hsa-mir-4497,4,0.075559,0.21935,0.976879,4586,3,-0.3926,0.64535,0.64519,1,12180,0,-0.3926
CYTH1,6,0.0026993,0.012577,0.697633,367,5,-0.50239,0.64537,0.64522,1,12181,0,-0.50239
IFNA6,6,0.45802,0.68993,1,13784,1,-0.1674,0.64539,0.64524,1,12182,0,-0.1674
GPATCH2,6,0.029767,0.10472,0.923555,2317,4,-0.32539,0.64557,0.64544,1,12183,0,-0.32539
TTLL11,6,0.21541,0.44619,1,9120,4,-0.33623,0.64561,0.64548,1,12184,0,-0.33623
OR4C13,6,0.27956,0.52929,1,10694,4,-0.23469,0.64563,0.6455,1,12185,0,-0.23469
C9orf131,6,0.62461,0.81048,1,16164,3,-0.29556,0.64565,0.64553,1,12186,0,-0.29556
TMEM176B,6,0.67531,0.84108,1,16729,1,-0.049333,0.64574,0.64561,1,12187,0,-0.049333
SPECC1L,6,0.2565,0.50046,1,10158,3,-0.2361,0.64576,0.64563,1,12188,0,-0.2361
LMBR1,6,0.052572,0.16475,0.961315,3501,4,-0.35615,0.64578,0.64565,1,12189,0,-0.35615
RPUSD1,6,0.72247,0.86059,1,17109,2,-0.29564,0.64589,0.64576,1,12190,0,-0.29564
FLRT2,6,0.52599,0.73978,1,14779,2,-0.15548,0.64591,0.64578,1,12191,0,-0.15548
C10orf32,6,0.97919,0.97958,1,19673,1,-0.10035,0.646,0.64587,1,12192,0,-0.10035
SLC9B2,6,0.25761,0.50188,1,10189,4,-0.25547,0.64606,0.64593,1,12193,0,-0.25547
TMSB4X,4,0.22073,0.45335,1,9265,2,-0.31061,0.64607,0.64593,1,12194,0,-0.31061
FAM69C,6,0.89537,0.94337,1,18808,1,-0.11374,0.64617,0.64603,1,12195,0,-0.11374
hsa-mir-3914-2,1,0.35379,0.61202,1,12268,1,-0.3403,0.64621,0.64607,1,12196,0,-0.3403
ATP9B,6,0.2312,0.46743,1,9529,2,-0.18691,0.64622,0.64608,1,12197,0,-0.18691
ABCA2,6,0.077791,0.22446,0.976879,4697,4,-0.37066,0.64624,0.6461,1,12198,0,-0.37066
CYP4F2,6,0.053852,0.16793,0.963508,3566,5,-0.38072,0.64626,0.64613,1,12199,0,-0.38072
ZMYM3,6,0.11161,0.29607,0.986721,6101,4,-0.39553,0.64635,0.64621,1,12200,0,-0.39553
LOC100129520,6,0.17376,0.38831,0.997144,7967,2,-0.18235,0.64639,0.64627,1,12201,0,-0.18235
NEUROG3,6,0.10322,0.27978,0.986721,5764,4,-0.39999,0.64641,0.64628,1,12202,0,-0.39999
SCYL2,6,0.19414,0.41704,0.999608,8538,3,-0.34235,0.64645,0.64633,1,12203,0,-0.34235
hsa-mir-937,4,0.048353,0.15409,0.956145,3297,3,-0.48507,0.64648,0.64636,1,12204,0,-0.48507
SH2D6,6,0.081131,0.23187,0.97689,4851,2,-0.24126,0.6465,0.64637,1,12205,0,-0.24126
HIGD1B,6,0.047227,0.15124,0.955086,3235,4,-0.43012,0.64654,0.64642,1,12206,0,-0.43012
WFDC2,6,0.10055,0.2741,0.986721,5638,4,-0.31749,0.64663,0.64651,1,12207,0,-0.31749
C6orf1,6,0.066922,0.19965,0.973283,4198,2,-0.23548,0.64665,0.64653,1,12208,0,-0.23548
TRMT6,6,0.17911,0.39595,0.997379,8112,2,-0.2008,0.64667,0.64655,1,12209,0,-0.2008
FHL5,6,0.0013569,0.00648,0.57908,227,4,-0.46946,0.64671,0.64659,1,12210,0,-0.46946
OR56A3,6,0.50688,0.72583,1,14512,3,-0.23156,0.64682,0.6467,1,12211,0,-0.23156
CEACAM20,6,0.63531,0.81813,1,16306,3,-0.15007,0.64684,0.64673,1,12212,0,-0.15007
CMTR2,4,0.89121,0.94228,1,18786,1,-0.22295,0.64688,0.64676,1,12213,0,-0.22295
RORB,6,0.0071943,0.031609,0.825722,776,3,-0.22556,0.64689,0.64677,1,12214,0,-0.22556
hsa-mir-105-1,3,0.46905,0.69809,1,13942,2,-0.22277,0.64692,0.64681,1,12215,0,-0.22277
XK,6,0.30096,0.5552,1,11194,4,-0.25814,0.64693,0.64682,1,12216,0,-0.25814
PLIN4,6,0.04217,0.13818,0.948374,2981,2,-0.21317,0.64695,0.64684,1,12217,0,-0.21317
KRT84,6,0.0030961,0.014365,0.717616,408,4,-0.40493,0.64702,0.64691,1,12218,0,-0.40493
PLSCR1,6,0.034217,0.11693,0.936782,2551,4,-0.41346,0.64708,0.64697,1,12219,0,-0.41346
SCP2,6,0.1199,0.30883,0.986721,6402,2,-0.2295,0.64713,0.64702,1,12220,0,-0.2295
BAHD1,6,0.59484,0.78927,1,15755,3,-0.24249,0.64717,0.64706,1,12221,0,-0.24249
RBP3,6,0.98119,0.9813,1,19717,1,-0.19678,0.64721,0.6471,1,12222,0,-0.19678
USP11,6,0.90228,0.94528,1,18857,1,-0.18042,0.64723,0.64712,1,12223,0,-0.18042
LRRIQ4,6,0.0090008,0.038719,0.833745,950,4,-0.49037,0.64725,0.64714,1,12224,0,-0.49037
RASSF2,6,0.051526,0.16211,0.959868,3455,5,-0.3271,0.64728,0.64716,1,12225,0,-0.3271
hsa-mir-7976,4,0.00278,0.012928,0.697633,377,2,-0.26515,0.64733,0.64722,1,12226,0,-0.26515
SELPLG,6,0.13669,0.33435,0.994952,6874,4,-0.36489,0.64749,0.64736,1,12227,0,-0.36489
CREB3L4,6,0.050001,0.15825,0.958947,3374,3,-0.29168,0.64754,0.64741,1,12228,0,-0.29168
TOR2A,6,0.85378,0.9214,1,18349,2,-0.20838,0.64756,0.64743,1,12229,0,-0.20838
SLC9A1,6,0.75837,0.87572,1,17427,2,-0.040545,0.64758,0.64745,1,12230,0,-0.040545
RNF125,6,0.57693,0.77652,1,15519,2,-0.1617,0.6476,0.64747,1,12231,0,-0.1617
GALNTL5,6,0.010571,0.04482,0.864611,1058,5,-0.3969,0.64771,0.64759,1,12232,0,-0.3969
RIN2,6,0.33263,0.59194,1,11901,4,-0.30939,0.64775,0.64764,1,12233,0,-0.30939
STYXL1,6,0.36816,0.62281,1,12455,2,-0.1615,0.64777,0.64766,1,12234,0,-0.1615
UHMK1,6,0.99285,0.99279,1,20036,0,-0.1043,0.64784,0.64772,1,12235,0,-0.1043
NEUROD1,6,0.39385,0.64202,1,12836,3,-0.2452,0.64788,0.64776,1,12236,0,-0.2452
NEB,6,0.93244,0.95513,1,19096,1,-0.16586,0.6479,0.64779,1,12237,0,-0.16586
CRYBA4,6,0.28881,0.54062,1,10915,1,-0.23302,0.64795,0.64783,1,12238,0,-0.23302
NR2C1,6,0.1248,0.31627,0.988078,6541,2,-0.18228,0.64801,0.6479,1,12239,0,-0.18228
C19orf82,3,0.0070782,0.031111,0.825722,767,1,-0.22261,0.64814,0.64803,1,12240,0,-0.22261
HAUS7,6,0.17714,0.39313,0.997379,8056,4,-0.37611,0.64818,0.64807,1,12241,0,-0.37611
hsa-mir-888,4,0.14904,0.35263,0.995192,7238,3,-0.32843,0.64823,0.64812,1,12242,0,-0.32843
DNAJB13,6,0.14405,0.3454,0.995192,7073,3,-0.30885,0.64827,0.64816,1,12243,0,-0.30885
DYNAP,6,0.20307,0.42942,0.999642,8786,4,-0.31135,0.64831,0.64821,1,12244,0,-0.31135
IL20RB,6,0.79404,0.89175,1,17762,2,-0.10313,0.64833,0.64822,1,12245,0,-0.10313
KCNIP2,6,0.012852,0.053569,0.882587,1242,4,-0.39737,0.64836,0.64825,1,12246,0,-0.39737
USP45,6,0.19179,0.41378,0.998792,8460,4,-0.29947,0.6484,0.64829,1,12247,0,-0.29947
SLC38A2,6,0.79306,0.89131,1,17755,2,-0.14051,0.64855,0.64845,1,12248,0,-0.14051
FAM84A,6,0.84655,0.91754,1,18287,2,-0.1969,0.64857,0.64847,1,12249,0,-0.1969
DUSP11,6,0.16485,0.3756,0.995192,7708,4,-0.26471,0.64859,0.64849,1,12250,0,-0.26471
hsa-mir-5699,4,0.9167,0.94967,1,18951,1,-0.11724,0.6486,0.6485,1,12251,0,-0.11724
EGR4,6,0.034242,0.117,0.936782,2553,2,-0.11988,0.6487,0.6486,1,12252,0,-0.11988
KCNAB3,6,0.27011,0.51755,1,10477,3,-0.33631,0.64872,0.64863,1,12253,0,-0.33631
MATK,6,0.12635,0.31863,0.988482,6597,4,-0.36442,0.64874,0.64865,1,12254,0,-0.36442
OGFOD2,6,0.44652,0.6814,1,13605,3,-0.23943,0.64877,0.64868,1,12255,0,-0.23943
PPP1R21,6,0.18937,0.41035,0.998792,8388,3,-0.27765,0.64881,0.64872,1,12256,0,-0.27765
ZMYND8,6,0.11916,0.3077,0.986721,6375,1,-0.071892,0.64885,0.64876,1,12257,0,-0.071892
WDHD1,6,0.18841,0.40901,0.998792,8365,3,-0.22618,0.64911,0.64901,1,12258,0,-0.22618
ZNF595,6,0.12783,0.32095,0.990436,6632,3,-0.20099,0.64917,0.64907,1,12259,0,-0.20099
RAB7A,6,0.026914,0.096694,0.923555,2132,2,-0.18273,0.6492,0.64909,1,12260,0,-0.18273
ATOH8,6,0.029893,0.10506,0.923555,2326,3,-0.27729,0.64922,0.64911,1,12261,0,-0.27729
APOA1BP,6,0.39233,0.64088,1,12814,1,-0.14379,0.64924,0.64913,1,12262,0,-0.14379
SLC9A3,6,0.70618,0.85389,1,16966,2,-0.15268,0.64926,0.64916,1,12263,0,-0.15268
CD70,6,0.67818,0.84232,1,16751,2,-0.23583,0.6493,0.64921,1,12264,0,-0.23583
hsa-mir-891a,4,0.50787,0.72657,1,14528,2,-0.20125,0.64932,0.64923,1,12265,0,-0.20125
KBTBD2,6,0.9932,0.99314,1,20043,0,-0.1391,0.64941,0.64931,1,12266,0,-0.1391
ARGLU1,6,0.57064,0.77201,1,15423,2,-0.22663,0.64943,0.64933,1,12267,0,-0.22663
hsa-mir-764,4,0.016736,0.06737,0.901228,1528,1,-0.211,0.64943,0.64933,1,12268,0,-0.211
DCAF12L2,6,0.33033,0.58936,1,11849,3,-0.25424,0.64945,0.64935,1,12269,0,-0.25424
PRR25,6,0.64687,0.82636,1,16464,2,-0.1203,0.64948,0.64937,1,12270,0,-0.1203
ENPP5,6,0.28869,0.54049,1,10913,1,-0.17175,0.6495,0.6494,1,12271,0,-0.17175
AGTR2,6,0.0066227,0.029233,0.817882,730,5,-0.39109,0.64954,0.64944,1,12272,0,-0.39109
ABTB2,6,0.95012,0.96242,1,19281,1,-0.18468,0.64956,0.64946,1,12273,0,-0.18468
SCGB1C1,3,0.42693,0.66673,1,13310,2,-0.26531,0.64958,0.64947,1,12274,0,-0.26531
SH2D4B,6,0.4974,0.71897,1,14368,3,-0.2274,0.6496,0.64951,1,12275,0,-0.2274
ZSWIM4,6,0.69868,0.85084,1,16903,2,-0.15141,0.64963,0.64953,1,12276,0,-0.15141
MN1,6,0.096774,0.26614,0.986721,5493,3,-0.33367,0.64978,0.64968,1,12277,0,-0.33367
TDRD7,6,0.58909,0.78514,1,15677,3,-0.22997,0.6498,0.64969,1,12278,0,-0.22997
LIN7B,6,0.61177,0.8014,1,15993,1,-0.16713,0.64982,0.64972,1,12279,0,-0.16713
INO80D,6,8.75e-05,0.00045548,0.129744,71,5,-0.54985,0.64984,0.64974,1,12280,0,-0.54985
STAM2,6,0.5051,0.72455,1,14487,3,-0.1831,0.64988,0.64978,1,12281,0,-0.1831
NIPA2,6,0.12751,0.32045,0.990221,6623,3,-0.21029,0.64991,0.6498,1,12282,0,-0.21029
RDH8,6,0.38458,0.63509,1,12698,3,-0.2305,0.64997,0.64987,1,12283,0,-0.2305
ZBTB37,6,0.83505,0.91171,1,18168,1,-0.20617,0.64999,0.64989,1,12284,0,-0.20617
SYT11,6,0.33628,0.59614,1,11992,2,-0.20139,0.65003,0.64995,1,12285,0,-0.20139
CLNK,5,0.078002,0.22494,0.976879,4706,3,-0.49275,0.6501,0.65002,1,12286,0,-0.49275
DNAJB4,6,0.36471,0.62017,1,12406,3,-0.25069,0.65012,0.65003,1,12287,0,-0.25069
GPNMB,6,0.17691,0.39283,0.997379,8052,2,-0.062562,0.65016,0.65008,1,12288,0,-0.062562
GCM2,6,0.28525,0.53625,1,10834,4,-0.31194,0.65023,0.65014,1,12289,0,-0.31194
COL4A3,6,0.39093,0.63983,1,12786,1,-0.10404,0.65025,0.65015,1,12290,0,-0.10404
HMP19,6,0.0084285,0.036479,0.833373,887,2,-0.1898,0.65029,0.6502,1,12291,0,-0.1898
RAB25,6,0.58589,0.7829,1,15638,3,-0.25463,0.65033,0.65024,1,12292,0,-0.25463
ATP11B,6,0.079921,0.22923,0.97689,4794,4,-0.32792,0.65036,0.65026,1,12293,0,-0.32792
FGF14,6,0.57906,0.778,1,15546,3,-0.25512,0.65044,0.65035,1,12294,0,-0.25512
POLK,6,0.021367,0.080937,0.913148,1814,5,-0.435,0.65055,0.65045,1,12295,0,-0.435
DGKH,6,0.3639,0.61957,1,12388,2,-0.18572,0.65061,0.65051,1,12296,0,-0.18572
WDR72,6,0.006088,0.02707,0.811975,682,5,-0.28161,0.65072,0.65063,1,12297,0,-0.28161
IGFL2,6,0.30479,0.55983,1,11286,4,-0.29181,0.65074,0.65065,1,12298,0,-0.29181
BMP10,6,0.17525,0.39043,0.997379,8006,2,-0.25598,0.65076,0.65067,1,12299,0,-0.25598
ZDHHC2,6,0.054588,0.16975,0.965814,3597,3,-0.20666,0.65078,0.65069,1,12300,0,-0.20666
TNFSF12-TNFSF13,5,0.99469,0.99466,1,20106,0,-0.10714,0.65083,0.65073,1,12301,0,-0.10714
AGR2,6,0.31602,0.57312,1,11549,3,-0.26307,0.65083,0.65073,1,12302,0,-0.26307
HIST1H4K,1,0.34913,0.6086,1,12218,1,-0.38921,0.65087,0.65076,1,12303,0,-0.38921
PINK1,6,0.0078633,0.034254,0.83011,844,4,-0.51531,0.65089,0.65079,1,12304,0,-0.51531
SKIV2L,6,0.23479,0.47219,1,9616,2,-0.15493,0.65093,0.65083,1,12305,0,-0.15493
TM2D2,6,0.052832,0.1654,0.961315,3517,4,-0.34342,0.65098,0.65088,1,12306,0,-0.34342
hsa-mir-6737,4,0.061356,0.1865,0.969463,3925,2,-0.28401,0.651,0.6509,1,12307,0,-0.28401
THOC2,6,0.11693,0.30424,0.986721,6293,2,-0.16416,0.651,0.6509,1,12308,0,-0.16416
PLEKHO1,6,0.17587,0.39132,0.997379,8020,2,-0.12472,0.65106,0.65097,1,12309,0,-0.12472
TPD52L2,6,0.21882,0.45083,1,9212,4,-0.30289,0.65108,0.65099,1,12310,0,-0.30289
TMEM220,6,0.025448,0.092556,0.923555,2040,5,-0.37614,0.65111,0.65102,1,12311,0,-0.37614
EIF1B,6,0.20917,0.43773,1,8938,3,-0.28339,0.65115,0.65106,1,12312,0,-0.28339
CCP110,6,0.64827,0.82738,1,16493,3,-0.21568,0.65128,0.65118,1,12313,0,-0.21568
ZNF720,6,0.13141,0.32637,0.992958,6725,3,-0.18653,0.6513,0.6512,1,12314,0,-0.18653
ZNF215,6,0.40777,0.65253,1,13035,3,-0.23705,0.65132,0.65122,1,12315,0,-0.23705
KIF7,6,0.32065,0.57844,1,11657,3,-0.31384,0.65134,0.65124,1,12316,0,-0.31384
TMEM55A,6,0.6154,0.80394,1,16038,2,-0.22287,0.65136,0.65126,1,12317,0,-0.22287
SPANXN3,6,0.20468,0.43164,1,8825,3,-0.22682,0.65143,0.65132,1,12318,0,-0.22682
MRFAP1,6,0.57651,0.77621,1,15512,3,-0.27675,0.65145,0.65134,1,12319,0,-0.27675
AGXT2,6,0.064647,0.19434,0.969997,4093,3,-0.41014,0.65147,0.65137,1,12320,0,-0.41014
HOXA4,6,0.28885,0.54068,1,10917,3,-0.27516,0.65149,0.65138,1,12321,0,-0.27516
ZCCHC18,6,0.49738,0.71896,1,14367,3,-0.24283,0.65151,0.65141,1,12322,0,-0.24283
ZBTB26,6,0.81538,0.90192,1,17956,2,-0.20784,0.65164,0.65153,1,12323,0,-0.20784
C9,6,0.098978,0.27078,0.986721,5587,3,-0.31183,0.65179,0.65167,1,12324,0,-0.31183
TFR2,6,0.28735,0.53884,1,10881,4,-0.27548,0.65181,0.65168,1,12325,0,-0.27548
RGS14,6,0.23838,0.47693,1,9712,3,-0.24633,0.65183,0.6517,1,12326,0,-0.24633
HLA-DQA1,6,0.033872,0.11603,0.936782,2530,4,-0.35469,0.65188,0.65174,1,12327,0,-0.35469
HEPACAM,6,0.19419,0.41712,0.999608,8539,3,-0.27271,0.65194,0.65181,1,12328,0,-0.27271
NOD1,6,0.39704,0.64446,1,12885,1,-0.13846,0.65196,0.65183,1,12329,0,-0.13846
UCP1,6,0.42608,0.66609,1,13303,2,-0.13255,0.65198,0.65185,1,12330,0,-0.13255
FRMPD1,6,0.092595,0.25705,0.986721,5329,3,-0.39511,0.65205,0.65192,1,12331,0,-0.39511
GPR148,6,0.090512,0.2525,0.98379,5243,2,-0.21428,0.65211,0.65198,1,12332,0,-0.21428
MAP3K9,6,0.27639,0.52536,1,10613,3,-0.30061,0.65233,0.65218,1,12333,0,-0.30061
PHACTR3,6,0.13179,0.32694,0.993186,6737,4,-0.38068,0.65235,0.65221,1,12334,0,-0.38068
HCN3,6,0.20384,0.43051,1,8807,4,-0.36034,0.65241,0.65228,1,12335,0,-0.36034
OR8J1,6,0.015022,0.06186,0.899074,1400,4,-0.27201,0.6525,0.65237,1,12336,0,-0.27201
ABCA10,6,0.11202,0.2967,0.986721,6113,3,-0.24788,0.65252,0.6524,1,12337,0,-0.24788
TTC31,6,0.1873,0.40748,0.998792,8335,4,-0.38602,0.6526,0.65249,1,12338,0,-0.38602
CMC1,6,0.649,0.82789,1,16507,3,-0.21935,0.65273,0.65262,1,12339,0,-0.21935
FLOT2,6,0.10015,0.27328,0.986721,5626,3,-0.29966,0.65275,0.65265,1,12340,0,-0.29966
ANHX,6,0.99214,0.99207,1,20013,0,-0.09049,0.65279,0.65268,1,12341,0,-0.09049
UCK1,6,0.77108,0.88134,1,17528,1,-0.18641,0.65286,0.65275,1,12342,0,-0.18641
TUBG2,5,0.1377,0.33586,0.995192,6905,4,-0.35486,0.65287,0.65277,1,12343,0,-0.35486
hsa-mir-6872,4,0.41325,0.65659,1,13112,2,-0.22971,0.65291,0.6528,1,12344,0,-0.22971
SPPL2A,6,0.031662,0.10994,0.928841,2422,3,-0.28209,0.65301,0.65292,1,12345,0,-0.28209
SPACA3,6,0.11996,0.30892,0.986721,6405,4,-0.34536,0.65314,0.65302,1,12346,0,-0.34536
HOXC11,6,0.16635,0.37772,0.995192,7752,3,-0.20152,0.65316,0.65304,1,12347,0,-0.20152
YY1AP1,6,0.45898,0.69063,1,13797,2,-0.14031,0.65318,0.65307,1,12348,0,-0.14031
EFTUD2,6,0.72401,0.86119,1,17122,2,-0.26294,0.65331,0.6532,1,12349,0,-0.26294
ATPAF1,6,0.013386,0.055625,0.884848,1284,5,-0.53694,0.65346,0.65336,1,12350,0,-0.53694
HMX3,6,0.5506,0.75755,1,15117,3,-0.18672,0.65348,0.65338,1,12351,0,-0.18672
TCEAL1,6,0.99017,0.99011,1,19958,0,-0.12758,0.65352,0.65342,1,12352,0,-0.12758
CENPE,6,0.15303,0.35848,0.995192,7361,3,-0.41904,0.65356,0.65346,1,12353,0,-0.41904
GPR107,6,0.97376,0.97546,1,19589,1,-0.064864,0.6536,0.6535,1,12354,0,-0.064864
POLL,6,0.14366,0.34481,0.995192,7055,2,-0.15083,0.65386,0.65376,1,12355,0,-0.15083
TEX14,6,0.025931,0.093892,0.923555,2068,5,-0.40808,0.65388,0.65379,1,12356,0,-0.40808
CACNG5,6,0.17972,0.39677,0.997379,8131,3,-0.24051,0.6539,0.65382,1,12357,0,-0.24051
POTEF,2,0.59225,0.78745,1,15719,1,-0.25464,0.65403,0.65395,1,12358,0,-0.25464
KIF27,6,0.01319,0.054864,0.883911,1270,4,-0.27765,0.65405,0.65398,1,12359,0,-0.27765
KIF3C,6,0.61469,0.80346,1,16030,2,-0.19452,0.65409,0.65403,1,12360,0,-0.19452
hsa-mir-4745,4,0.14433,0.34582,0.995192,7090,3,-0.35012,0.65412,0.65405,1,12361,0,-0.35012
LASP1,6,0.79047,0.89011,1,17729,2,-0.067594,0.65416,0.6541,1,12362,0,-0.067594
ZCCHC4,6,0.074766,0.21752,0.976879,4550,4,-0.29073,0.65422,0.65416,1,12363,0,-0.29073
CHST8,6,0.61839,0.80607,1,16077,2,-0.1478,0.65426,0.65421,1,12364,0,-0.1478
hsa-mir-548ag-1,3,0.47127,0.69974,1,13976,2,-0.19733,0.65428,0.65423,1,12365,0,-0.19733
NBEAL1,6,0.041306,0.13596,0.946318,2936,5,-0.32392,0.65431,0.65426,1,12366,0,-0.32392
DCAF8L2,6,0.37382,0.62714,1,12534,2,-0.16705,0.65437,0.65432,1,12367,0,-0.16705
UST,6,0.17848,0.39505,0.997379,8091,3,-0.25443,0.65441,0.65437,1,12368,0,-0.25443
SCPEP1,6,0.63199,0.81577,1,16255,1,-0.14548,0.65452,0.65447,1,12369,0,-0.14548
SERPINB3,4,0.32259,0.5806,1,11706,2,-0.23821,0.65465,0.65458,1,12370,0,-0.23821
CUL4A,6,0.35334,0.6117,1,12264,3,-0.22361,0.65467,0.65461,1,12371,0,-0.22361
hsa-mir-4459,4,0.18272,0.40103,0.997379,8223,2,-0.25549,0.65471,0.65465,1,12372,0,-0.25549
RWDD4,6,0.072446,0.21233,0.976638,4442,3,-0.43207,0.65473,0.65467,1,12373,0,-0.43207
hsa-mir-4434,4,0.19227,0.41443,0.998792,8485,3,-0.32211,0.65478,0.65472,1,12374,0,-0.32211
KHSRP,6,0.088416,0.24797,0.982546,5161,3,-0.28407,0.6548,0.65474,1,12375,0,-0.28407
CPEB2,6,0.055262,0.17142,0.969463,3613,3,-0.24178,0.65484,0.65478,1,12376,0,-0.24178
VCPIP1,6,0.1214,0.31108,0.987453,6445,4,-0.40369,0.6549,0.65485,1,12377,0,-0.40369
AMOTL1,6,0.83253,0.91041,1,18145,2,-0.15529,0.65496,0.65492,1,12378,0,-0.15529
FAM19A5,6,0.090899,0.25334,0.98379,5269,5,-0.3154,0.65499,0.65494,1,12379,0,-0.3154
HDGFRP2,6,0.99494,0.99492,1,20113,0,-0.069822,0.65503,0.655,1,12380,0,-0.069822
FAM168B,6,0.64256,0.82324,1,16412,1,-0.082888,0.65507,0.65504,1,12381,0,-0.082888
PDIA2,6,0.90182,0.94515,1,18851,1,-0.083174,0.65511,0.65507,1,12382,0,-0.083174
GIPC1,6,0.88783,0.94049,1,18748,2,-0.13849,0.6552,0.65516,1,12383,0,-0.13849
hsa-mir-1193,4,0.07649,0.22151,0.976879,4628,1,-0.18405,0.6552,0.65516,1,12384,0,-0.18405
SMYD2,6,0.57441,0.7747,1,15488,2,-0.16497,0.65524,0.65521,1,12385,0,-0.16497
LMNB1,6,0.27804,0.52739,1,10661,2,-0.25796,0.65526,0.65523,1,12386,0,-0.25796
LILRA6,4,0.45451,0.68734,1,13727,2,-0.29719,0.65529,0.65525,1,12387,0,-0.29719
KCTD13,6,0.13439,0.33088,0.994952,6798,3,-0.2098,0.6553,0.65526,1,12388,0,-0.2098
NUDT22,6,0.41363,0.65688,1,13116,3,-0.25375,0.65537,0.65533,1,12389,0,-0.25375
DNASE2,6,0.23662,0.47461,1,9664,4,-0.37103,0.65539,0.65535,1,12390,0,-0.37103
TEX38,6,0.16852,0.38085,0.995192,7824,3,-0.35957,0.65552,0.65547,1,12391,0,-0.35957
KLHDC10,6,0.12536,0.31713,0.988078,6562,4,-0.30885,0.65556,0.65552,1,12392,0,-0.30885
LAIR2,5,0.20176,0.42758,0.999642,8744,2,-0.1868,0.65557,0.65553,1,12393,0,-0.1868
OLAH,6,0.1326,0.3282,0.993529,6759,3,-0.30536,0.65575,0.65571,1,12394,0,-0.30536
hsa-mir-1226,4,0.14341,0.34443,0.995192,7047,3,-0.33526,0.65577,0.65573,1,12395,0,-0.33526
TAS2R60,6,0.40307,0.649,1,12969,2,-0.19729,0.65579,0.65575,1,12396,0,-0.19729
POU2F2,6,0.86559,0.92775,1,18489,2,-0.20211,0.65581,0.65576,1,12397,0,-0.20211
USP29,6,0.44263,0.6785,1,13549,2,-0.18894,0.65588,0.65582,1,12398,0,-0.18894
hsa-mir-4690,4,0.4061,0.65127,1,13014,2,-0.14392,0.6559,0.65584,1,12399,0,-0.14392
LOC100862671,6,0.077599,0.22403,0.976879,4686,3,-0.28732,0.65592,0.65586,1,12400,0,-0.28732
DSG3,6,0.0072327,0.031763,0.825722,780,4,-0.47941,0.65594,0.65589,1,12401,0,-0.47941
CACNB3,6,0.14127,0.34123,0.995192,6996,4,-0.31661,0.656,0.65596,1,12402,0,-0.31661
TRAF3,6,0.38363,0.63435,1,12685,2,-0.18876,0.65602,0.65598,1,12403,0,-0.18876
ARMCX5-GPRASP2,6,0.011968,0.050167,0.87362,1172,4,-0.39717,0.65605,0.65601,1,12404,0,-0.39717
DNAH11,6,0.94617,0.96071,1,19233,1,-0.14729,0.65609,0.65606,1,12405,0,-0.14729
AIFM3,6,0.35269,0.61124,1,12254,2,-0.2652,0.65613,0.6561,1,12406,0,-0.2652
GJB1,6,0.15294,0.35835,0.995192,7358,3,-0.29896,0.65615,0.65612,1,12407,0,-0.29896
ANKRD6,6,0.053084,0.16603,0.961315,3532,3,-0.35738,0.65626,0.65622,1,12408,0,-0.35738
SLC22A15,6,0.985,0.9849,1,19814,0,-0.13851,0.65634,0.65631,1,12409,0,-0.13851
PRH2,6,0.16571,0.37682,0.995192,7729,4,-0.30385,0.65636,0.65633,1,12410,0,-0.30385
OR7G2,6,0.96763,0.97154,1,19501,1,-0.149,0.65643,0.65639,1,12411,0,-0.149
GPR64,6,0.32193,0.57987,1,11687,4,-0.24256,0.65645,0.65642,1,12412,0,-0.24256
REN,6,0.42057,0.66201,1,13215,2,-0.15361,0.65651,0.65647,1,12413,0,-0.15361
EDN1,6,0.17064,0.38392,0.995771,7888,4,-0.25917,0.65655,0.65651,1,12414,0,-0.25917
BCL2L10,6,0.83685,0.91263,1,18191,2,-0.18235,0.65662,0.65658,1,12415,0,-0.18235
SLC6A15,6,0.4105,0.65455,1,13084,2,-0.14046,0.6567,0.65667,1,12416,0,-0.14046
SPATA25,6,0.084928,0.24023,0.978484,5022,5,-0.31179,0.65672,0.65669,1,12417,0,-0.31179
MED25,6,0.093696,0.25942,0.986721,5369,3,-0.3832,0.65674,0.65671,1,12418,0,-0.3832
ATXN3,6,0.18368,0.4024,0.997379,8251,2,-0.16625,0.65691,0.65688,1,12419,0,-0.16625
ATP5E,4,0.39175,0.64045,1,12799,2,-0.25497,0.65696,0.65694,1,12420,0,-0.25497
KRT86,4,0.045753,0.14738,0.954615,3154,3,-0.44761,0.65698,0.65696,1,12421,0,-0.44761
DRP2,6,0.19456,0.41764,0.999642,8550,4,-0.31267,0.657,0.65698,1,12422,0,-0.31267
RNF214,6,0.022062,0.082979,0.916644,1849,4,-0.36845,0.65702,0.657,1,12423,0,-0.36845
hsa-mir-372,4,0.21482,0.4454,1,9107,3,-0.34392,0.65702,0.657,1,12424,0,-0.34392
COPZ2,6,0.21841,0.45031,1,9205,4,-0.28524,0.65704,0.65701,1,12425,0,-0.28524
GGTLC1,6,0.041319,0.13601,0.946318,2937,2,-0.25974,0.65714,0.65711,1,12426,0,-0.25974
TECPR2,6,0.57902,0.77798,1,15545,1,-0.16336,0.65719,0.65714,1,12427,0,-0.16336
